hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 226.298, 226.79, 228.389, 0, 426.591, 427.52, 430.537, 5.21873
0, 0.00000, 226.514, 227.003, 228.608, 0, 421.903, 422.813, 425.806, 5.16453
0, 0.00000, 226.732, 227.217, 228.828, 0, 417.177, 418.069, 421.037, 5.10982
0, 0.00000, 226.949, 227.429, 229.046, 0, 412.455, 413.327, 416.271, 5.05497
0, 0.00000, 227.164, 227.64, 229.264, 0, 407.738, 408.591, 411.51, 5.00007
0, 0.00000, 227.38, 227.851, 229.482, 0, 402.997, 403.833, 406.726, 4.9448
0, 0.00000, 227.595, 228.062, 229.699, 0, 398.239, 399.056, 401.924, 4.88921
0, 0.00000, 227.809, 228.272, 229.915, 0, 393.499, 394.297, 397.14, 4.83366
0, 0.00000, 228.024, 228.482, 230.132, 0, 388.719, 389.499, 392.316, 4.77759
0, 0.00000, 228.237, 228.69, 230.346, 0, 383.966, 384.727, 387.518, 4.72165
0, 0.00000, 228.451, 228.899, 230.563, 0, 379.155, 379.898, 382.662, 4.66499
0, 0.00000, 228.663, 229.106, 230.776, 0, 374.378, 375.104, 377.841, 4.60853
0, 0.00000, 228.875, 229.313, 230.99, 0, 369.584, 370.292, 373.002, 4.5518
0, 0.00000, 229.088, 229.521, 231.204, 0, 364.751, 365.441, 368.124, 4.49451
0, 0.00000, 229.298, 229.727, 231.416, 0, 359.94, 360.612, 363.268, 4.43731
0, 0.00000, 229.509, 229.932, 231.629, 0, 355.102, 355.756, 358.384, 4.37972
0, 0.00000, 229.719, 230.137, 231.84, 0, 350.27, 350.907, 353.507, 4.32207
0, 0.00000, 229.928, 230.342, 232.051, 0, 345.424, 346.044, 348.615, 4.2646
0, 0.00000, 230.137, 230.545, 232.261, 0, 340.57, 341.174, 343.716, 4.2059
0, 0.00000, 230.346, 230.749, 232.471, 0, 335.694, 336.281, 338.794, 4.14684
0, 0.00000, 230.554, 230.952, 232.679, 0, 330.824, 331.394, 333.877, 4.08774
0, 0.00000, 230.761, 231.154, 232.888, 0, 325.944, 326.498, 328.951, 4.02844
0, 0.00000, 230.968, 231.356, 233.096, 0, 321.041, 321.579, 324.001, 3.96878
0, 0.00000, 231.174, 231.557, 233.302, 0, 316.143, 316.666, 319.057, 3.90883
0, 0.00000, 231.38, 231.757, 233.508, 0, 311.238, 311.744, 314.104, 3.84777
0, 0.00000, 231.585, 231.956, 233.713, 0, 306.332, 306.823, 309.15, 3.78675
0, 0.00000, 231.79, 232.155, 233.918, 0, 301.397, 301.871, 304.167, 3.72558
0, 0.00000, 231.994, 232.352, 234.122, 0, 296.477, 296.936, 299.2, 3.66465
0, 0.00000, 232.197, 232.55, 234.326, 0, 291.528, 291.971, 294.203, 3.60355
0, 0.00000, 232.4, 232.746, 234.528, 0, 286.594, 287.021, 289.221, 3.54263
0, 0.00000, 232.602, 232.942, 234.73, 0, 281.633, 282.045, 284.213, 3.48135
0, 0.00000, 232.804, 233.137, 234.932, 0, 276.673, 277.069, 279.205, 3.42002
0, 0.00000, 233.005, 233.331, 235.132, 0, 271.707, 272.088, 274.191, 3.35887
0, 0.00000, 233.205, 233.524, 235.333, 0, 266.731, 267.097, 269.167, 3.29753
0, 0.00000, 233.405, 233.717, 235.532, 0, 261.756, 262.106, 264.144, 3.23623
0, 0.00000, 233.603, 233.909, 235.73, 0, 256.778, 257.114, 259.118, 3.17489
0, 0.00000, 233.802, 234.1, 235.927, 0, 251.783, 252.104, 254.074, 3.11226
0, 0.00000, 234, 234.291, 236.123, 0, 246.783, 247.091, 249.026, 3.04876
0, 0.00000, 234.197, 234.481, 236.318, 0, 241.791, 242.085, 243.984, 2.98526
0, 0.00000, 234.393, 234.671, 236.512, 0, 236.783, 237.064, 238.928, 2.92161
0, 0.00000, 234.589, 234.859, 236.706, 0, 231.775, 232.042, 233.87, 2.85732
0, 0.00000, 234.784, 235.048, 236.898, 0, 226.758, 227.012, 228.803, 2.79293
0, 0.00000, 234.979, 235.235, 237.089, 0, 221.737, 221.979, 223.733, 2.72798
0, 0.00000, 235.173, 235.422, 237.279, 0, 216.717, 216.947, 218.663, 2.66234
0, 0.00000, 235.366, 235.608, 237.469, 0, 211.696, 211.913, 213.591, 2.5968
0, 0.00000, 235.559, 235.793, 237.658, 0, 206.671, 206.876, 208.516, 2.53137
0, 0.00000, 235.75, 235.978, 237.846, 0, 201.643, 201.837, 203.438, 2.46603
0, 0.00000, 235.941, 236.161, 238.033, 0, 196.613, 196.797, 198.36, 2.40096
0, 0.00000, 236.131, 236.344, 238.219, 0, 191.586, 191.759, 193.284, 2.33635
0, 0.00000, 236.321, 236.526, 238.404, 0, 186.559, 186.721, 188.208, 2.27192
0, 0.00000, 236.509, 236.707, 238.589, 0, 181.532, 181.684, 183.131, 2.20706
0, 0.00000, 236.697, 236.888, 238.772, 0, 176.506, 176.648, 178.057, 2.14221
0, 0.00000, 236.883, 237.067, 238.955, 0, 171.486, 171.619, 172.989, 2.07785
0, 0.00000, 237.069, 237.246, 239.137, 0, 166.472, 166.596, 167.927, 2.01408
0, 0.00000, 237.255, 237.423, 239.317, 0, 161.466, 161.581, 162.873, 1.95061
0, 0.00000, 237.439, 237.6, 239.496, 0, 156.464, 156.57, 157.822, 1.88621
0, 0.00000, 237.623, 237.776, 239.674, 0, 151.472, 151.57, 152.783, 1.82217
0, 0.00000, 237.806, 237.95, 239.851, 0, 146.493, 146.582, 147.756, 1.7585
0, 0.00000, 237.988, 238.124, 240.028, 0, 141.53, 141.611, 142.746, 1.6956
0, 0.00000, 238.168, 238.296, 240.204, 0, 136.582, 136.656, 137.752, 1.63343
0, 0.00000, 238.347, 238.468, 240.379, 0, 131.653, 131.719, 132.777, 1.57234
0, 0.00000, 238.525, 238.638, 240.554, 0, 126.745, 126.805, 127.824, 1.51173
0, 0.00000, 238.703, 238.808, 240.726, 0, 121.865, 121.919, 122.901, 1.45173
0, 0.00000, 238.88, 238.977, 240.897, 0, 117.016, 117.064, 118.007, 1.39083
0, 0.00000, 239.056, 239.146, 241.067, 0, 112.203, 112.246, 113.15, 1.33058
0, 0.00000, 239.231, 239.313, 241.236, 0, 107.436, 107.473, 108.339, 1.27111
0, 0.00000, 239.404, 239.479, 241.404, 0, 102.717, 102.749, 103.577, 1.2125
0, 0.00000, 239.576, 239.645, 241.572, 0, 98.0566, 98.0841, 98.8748, 1.15563
0, 0.00000, 239.747, 239.809, 241.739, 0, 93.4668, 93.4904, 94.2445, 1.09984
0, 0.00000, 239.918, 239.972, 241.905, 0, 88.9585, 88.9785, 89.6966, 1.04515
0, 0.00000, 240.087, 240.135, 242.07, 0, 84.5454, 84.562, 85.2448, 0.991715
0, 0.00000, 240.254, 240.297, 242.234, 0, 80.2462, 80.2597, 80.9081, 0.939763
0, 0.00000, 240.421, 240.458, 242.398, 0, 76.0826, 76.0935, 76.7086, 0.889933
0, 0.00000, 240.586, 240.618, 242.56, 0, 72.0786, 72.0874, 72.6704, 0.842181
0, 0.00000, 240.75, 240.777, 242.722, 0, 68.2645, 68.2714, 68.8238, 0.796728
0, 0.00000, 240.913, 240.934, 242.883, 0, 64.6757, 64.6808, 65.2044, 0.753992
0, 0.00000, 241.074, 241.09, 243.043, 0, 61.355, 61.3583, 61.8558, 0.715082
0, 0.00000, 241.235, 241.245, 243.202, 0, 58.3498, 58.3517, 58.8254, 0.679897
0, 0.00000, 241.395, 241.398, 243.36, 0, 55.7127, 55.7131, 56.1662, 0.649055
0, 0.00000, 241.554, 241.55, 243.517, 0, 53.5009, 53.4998, 53.9356, 0.623203
0, 0.00000, 241.712, 241.7, 243.673, 0, 51.7718, 51.7692, 52.1918, 0.602993
0, 0.00000, 241.87, 241.85, 243.828, 0, 50.577, 50.5728, 50.9865, 0.589055
0, 0.00000, 242.026, 241.999, 243.982, 0, 49.957, 49.9513, 50.3608, 0.581791
0, 0.00000, 242.182, 242.146, 244.135, 0, 49.9361, 49.9288, 50.339, 0.581484
0, 0.00000, 242.336, 242.293, 244.287, 0, 50.5167, 50.5077, 50.9234, 0.588159
0, 0.00000, 242.49, 242.439, 244.438, 0, 51.6811, 51.6702, 52.0964, 0.601606
0, 0.00000, 242.642, 242.584, 244.588, 0, 53.3931, 53.3802, 53.8213, 0.6214
0, 0.00000, 242.794, 242.727, 244.737, 0, 55.6041, 55.5889, 56.0491, 0.646968
0, 0.00000, 242.944, 242.87, 244.884, 0, 58.2595, 58.2417, 58.7247, 0.677665
0, 0.00000, 243.094, 243.012, 245.031, 0, 61.3029, 61.2822, 61.7914, 0.712832
0, 0.00000, 243.243, 243.153, 245.176, 0, 64.6823, 64.6583, 65.1965, 0.751852
0, 0.00000, 243.39, 243.293, 245.321, 0, 68.348, 68.3206, 68.8901, 0.794143
0, 0.00000, 243.537, 243.431, 245.464, 0, 72.2588, 72.2274, 72.8305, 0.839214
0, 0.00000, 243.682, 243.569, 245.606, 0, 76.3782, 76.3427, 76.9811, 0.886635
0, 0.00000, 243.827, 243.706, 245.747, 0, 80.6761, 80.636, 81.3113, 0.936046
0, 0.00000, 243.971, 243.842, 245.887, 0, 85.1252, 85.0802, 85.7939, 0.987124
0, 0.00000, 244.113, 243.977, 246.025, 0, 89.7047, 89.6545, 90.4075, 1.03962
0, 0.00000, 244.255, 244.11, 246.163, 0, 94.398, 94.3422, 95.1357, 1.09333
0, 0.00000, 244.395, 244.243, 246.299, 0, 99.1887, 99.1269, 99.9617, 1.14805
0, 0.00000, 244.534, 244.375, 246.435, 0, 104.064, 103.996, 104.873, 1.20364
0, 0.00000, 244.673, 244.505, 246.569, 0, 109.015, 108.94, 109.859, 1.25997
0, 0.00000, 244.81, 244.635, 246.702, 0, 114.031, 113.949, 114.912, 1.31693
0, 0.00000, 244.946, 244.763, 246.834, 0, 119.104, 119.015, 120.022, 1.37441
0, 0.00000, 245.081, 244.891, 246.964, 0, 124.229, 124.132, 125.183, 1.43233
0, 0.00000, 245.215, 245.017, 247.094, 0, 129.401, 129.296, 130.393, 1.49064
0, 0.00000, 245.348, 245.142, 247.222, 0, 134.613, 134.5, 135.641, 1.54926
0, 0.00000, 245.479, 245.267, 247.349, 0, 139.864, 139.742, 140.929, 1.60814
0, 0.00000, 206.007, 206.666, 207.653, 0, 821.319, 823.965, 827.896, 8.59388
0, 0.00000, 206.241, 206.9, 207.893, 0, 817.501, 820.116, 824.05, 8.54644
0, 0.00000, 206.474, 207.133, 208.132, 0, 813.753, 816.351, 820.286, 8.52673
0, 0.00000, 206.708, 207.366, 208.371, 0, 809.983, 812.564, 816.502, 8.50704
0, 0.00000, 206.942, 207.599, 208.611, 0, 806.195, 808.759, 812.698, 8.48707
0, 0.00000, 207.174, 207.831, 208.849, 0, 802.423, 804.97, 808.911, 8.46703
0, 0.00000, 207.408, 208.065, 209.089, 0, 798.616, 801.146, 805.088, 8.44662
0, 0.00000, 207.642, 208.297, 209.328, 0, 794.809, 797.322, 801.266, 8.42605
0, 0.00000, 207.875, 208.53, 209.568, 0, 790.986, 793.481, 797.427, 8.40522
0, 0.00000, 208.108, 208.763, 209.807, 0, 787.165, 789.643, 793.589, 8.38423
0, 0.00000, 208.342, 208.996, 210.047, 0, 783.312, 785.773, 789.72, 8.36289
0, 0.00000, 208.575, 209.229, 210.286, 0, 779.463, 781.906, 785.855, 8.34139
0, 0.00000, 208.809, 209.462, 210.525, 0, 775.602, 778.027, 781.976, 8.31929
0, 0.00000, 209.042, 209.695, 210.765, 0, 771.727, 774.138, 778.087, 8.30014
0, 0.00000, 209.275, 209.929, 211.005, 0, 767.842, 770.24, 774.187, 8.2803
0, 0.00000, 209.508, 210.163, 211.244, 0, 763.947, 766.332, 770.276, 8.2596
0, 0.00000, 209.741, 210.396, 211.483, 0, 760.043, 762.415, 766.356, 8.23866
0, 0.00000, 209.973, 210.629, 211.723, 0, 756.13, 758.489, 762.427, 8.21747
0, 0.00000, 210.206, 210.862, 211.961, 0, 752.21, 754.556, 758.491, 8.19602
0, 0.00000, 210.439, 211.096, 212.201, 0, 748.268, 750.602, 754.533, 8.17422
0, 0.00000, 210.671, 211.329, 212.44, 0, 744.321, 746.641, 750.569, 8.15218
0, 0.00000, 210.904, 211.563, 212.68, 0, 740.354, 742.662, 746.585, 8.12937
0, 0.00000, 211.137, 211.797, 212.919, 0, 736.384, 738.68, 742.596, 8.1054
0, 0.00000, 211.368, 212.03, 213.159, 0, 732.41, 734.696, 738.608, 8.08569
0, 0.00000, 211.6, 212.263, 213.4, 0, 728.418, 730.695, 734.605, 8.07065
0, 0.00000, 211.832, 212.497, 213.64, 0, 724.411, 726.678, 730.586, 8.05519
0, 0.00000, 212.064, 212.73, 213.881, 0, 720.39, 722.647, 726.554, 8.03936
0, 0.00000, 212.295, 212.963, 214.121, 0, 716.37, 718.617, 722.522, 8.02326
0, 0.00000, 212.529, 213.195, 214.361, 0, 712.339, 714.574, 718.477, 8.00597
0, 0.00000, 212.762, 213.427, 214.6, 0, 708.303, 710.519, 714.421, 7.98061
0, 0.00000, 212.996, 213.66, 214.841, 0, 704.244, 706.439, 710.342, 7.95478
0, 0.00000, 213.229, 213.892, 215.08, 0, 700.19, 702.365, 706.267, 7.92879
0, 0.00000, 213.463, 214.125, 215.32, 0, 696.114, 698.272, 702.169, 7.90079
0, 0.00000, 213.696, 214.357, 215.559, 0, 692.032, 694.172, 698.065, 7.87259
0, 0.00000, 213.929, 214.59, 215.799, 0, 687.932, 690.055, 693.943, 7.84403
0, 0.00000, 214.162, 214.822, 216.038, 0, 683.828, 685.932, 689.816, 7.81523
0, 0.00000, 214.395, 215.053, 216.276, 0, 679.72, 681.807, 685.685, 7.78618
0, 0.00000, 214.628, 215.285, 216.516, 0, 675.585, 677.654, 681.527, 7.75671
0, 0.00000, 214.86, 215.517, 216.755, 0, 671.45, 673.501, 677.369, 7.72701
0, 0.00000, 215.092, 215.748, 216.996, 0, 667.302, 669.336, 673.2, 7.70003
0, 0.00000, 215.323, 215.979, 217.236, 0, 663.142, 665.16, 669.025, 7.68201
0, 0.00000, 215.556, 216.209, 217.477, 0, 658.973, 660.974, 664.841, 7.66325
0, 0.00000, 215.79, 216.44, 217.717, 0, 654.79, 656.767, 660.636, 7.63789
0, 0.00000, 216.023, 216.67, 217.958, 0, 650.6, 652.553, 656.425, 7.61187
0, 0.00000, 216.256, 216.899, 218.198, 0, 646.406, 648.335, 652.208, 7.58552
0, 0.00000, 216.488, 217.131, 218.437, 0, 642.196, 644.1, 647.975, 7.55869
0, 0.00000, 216.721, 217.363, 218.676, 0, 637.972, 639.859, 643.727, 7.52724
0, 0.00000, 216.954, 217.594, 218.916, 0, 633.736, 635.605, 639.465, 7.49556
0, 0.00000, 217.188, 217.824, 219.154, 0, 629.501, 631.352, 635.204, 7.46259
0, 0.00000, 217.422, 218.055, 219.392, 0, 625.252, 627.076, 630.923, 7.423
0, 0.00000, 217.656, 218.286, 219.63, 0, 620.995, 622.794, 626.633, 7.38191
0, 0.00000, 217.89, 218.517, 219.868, 0, 616.721, 618.497, 622.325, 7.33927
0, 0.00000, 218.124, 218.749, 220.105, 0, 612.443, 614.197, 618.013, 7.29632
0, 0.00000, 218.357, 218.981, 220.342, 0, 608.151, 609.886, 613.685, 7.25059
0, 0.00000, 218.591, 219.212, 220.579, 0, 603.848, 605.564, 609.347, 7.2047
0, 0.00000, 218.824, 219.443, 220.815, 0, 599.535, 601.232, 604.998, 7.15862
0, 0.00000, 219.056, 219.674, 221.051, 0, 595.214, 596.891, 600.641, 7.11235
0, 0.00000, 219.289, 219.905, 221.287, 0, 590.876, 592.534, 596.267, 7.06584
0, 0.00000, 219.522, 220.136, 221.523, 0, 586.525, 588.164, 591.879, 7.01908
0, 0.00000, 219.754, 220.366, 221.759, 0, 582.17, 583.79, 587.488, 6.97217
0, 0.00000, 219.986, 220.595, 221.994, 0, 577.806, 579.406, 583.087, 6.92508
0, 0.00000, 220.217, 220.825, 222.229, 0, 573.423, 575.004, 578.667, 6.87783
0, 0.00000, 220.449, 221.054, 222.464, 0, 569.034, 570.596, 574.241, 6.8305
0, 0.00000, 220.68, 221.283, 222.698, 0, 564.631, 566.174, 569.802, 6.78293
0, 0.00000, 220.911, 221.512, 222.933, 0, 560.217, 561.74, 565.35, 6.73514
0, 0.00000, 221.141, 221.74, 223.167, 0, 555.793, 557.298, 560.889, 6.68713
0, 0.00000, 221.372, 221.968, 223.4, 0, 551.354, 552.839, 556.412, 6.63887
0, 0.00000, 221.602, 222.196, 223.634, 0, 546.91, 548.376, 551.931, 6.59042
0, 0.00000, 221.831, 222.423, 223.867, 0, 542.455, 543.901, 547.437, 6.54176
0, 0.00000, 222.061, 222.65, 224.099, 0, 537.99, 539.418, 542.935, 6.49288
0, 0.00000, 222.29, 222.877, 224.332, 0, 533.511, 534.919, 538.417, 6.44375
0, 0.00000, 222.519, 223.103, 224.564, 0, 529.02, 530.409, 533.887, 6.39437
0, 0.00000, 222.747, 223.329, 224.796, 0, 524.519, 525.888, 529.348, 6.34476
0, 0.00000, 222.976, 223.555, 225.027, 0, 520.004, 521.353, 524.793, 6.29489
0, 0.00000, 223.204, 223.78, 225.258, 0, 515.483, 516.813, 520.233, 6.24484
0, 0.00000, 223.431, 224.005, 225.489, 0, 510.953, 512.264, 515.664, 6.19457
0, 0.00000, 223.659, 224.229, 225.72, 0, 506.409, 507.7, 511.079, 6.14404
0, 0.00000, 223.886, 224.454, 225.95, 0, 501.853, 503.124, 506.484, 6.09326
0, 0.00000, 224.112, 224.677, 226.179, 0, 497.288, 498.54, 501.879, 6.04226
0, 0.00000, 224.339, 224.901, 226.409, 0, 492.71, 493.943, 497.261, 5.99101
0, 0.00000, 224.565, 225.123, 226.638, 0, 488.123, 489.336, 492.633, 5.93963
0, 0.00000, 224.79, 225.345, 226.866, 0, 483.528, 484.722, 487.998, 5.88815
0, 0.00000, 225.016, 225.568, 227.095, 0, 478.917, 480.091, 483.346, 5.83637
0, 0.00000, 225.241, 225.789, 227.322, 0, 474.298, 475.452, 478.686, 5.78437
0, 0.00000, 225.465, 226.01, 227.55, 0, 469.669, 470.803, 474.015, 5.73213
0, 0.00000, 225.689, 226.23, 227.777, 0, 465.032, 466.147, 469.337, 5.67968
0, 0.00000, 225.913, 226.451, 228.003, 0, 460.379, 461.474, 464.643, 5.62693
0, 0.00000, 226.137, 226.671, 228.23, 0, 455.714, 456.789, 459.936, 5.57392
0, 0.00000, 226.36, 226.89, 228.455, 0, 451.045, 452.101, 455.225, 5.52072
0, 0.00000, 226.583, 227.109, 228.681, 0, 446.36, 447.396, 450.497, 5.46723
0, 0.00000, 226.805, 227.327, 228.906, 0, 441.667, 442.683, 445.762, 5.41352
0, 0.00000, 227.027, 227.545, 229.13, 0, 436.965, 437.962, 441.017, 5.35957
0, 0.00000, 227.248, 227.762, 229.354, 0, 432.252, 433.229, 436.261, 5.30538
0, 0.00000, 227.469, 227.979, 229.577, 0, 427.527, 428.485, 431.493, 5.25092
0, 0.00000, 227.69, 228.195, 229.801, 0, 422.789, 423.727, 426.712, 5.19618
0, 0.00000, 227.91, 228.411, 230.023, 0, 418.042, 418.962, 421.922, 5.14122
0, 0.00000, 228.13, 228.627, 230.245, 0, 413.286, 414.186, 417.122, 5.08601
0, 0.00000, 228.349, 228.842, 230.467, 0, 408.52, 409.401, 412.313, 5.03057
0, 0.00000, 228.568, 229.056, 230.688, 0, 403.744, 404.606, 407.492, 4.97488
0, 0.00000, 228.786, 229.27, 230.908, 0, 398.958, 399.801, 402.662, 4.91895
0, 0.00000, 229.004, 229.483, 231.128, 0, 394.163, 394.987, 397.822, 4.86277
0, 0.00000, 229.222, 229.696, 231.348, 0, 389.353, 390.159, 392.969, 4.80632
0, 0.00000, 229.439, 229.908, 231.567, 0, 384.536, 385.322, 388.106, 4.74964
0, 0.00000, 229.655, 230.12, 231.785, 0, 379.711, 380.479, 383.236, 4.69274
0, 0.00000, 229.871, 230.331, 232.003, 0, 374.872, 375.621, 378.352, 4.63555
0, 0.00000, 230.087, 230.541, 232.221, 0, 370.028, 370.759, 373.463, 4.57818
0, 0.00000, 230.302, 230.752, 232.438, 0, 365.169, 365.882, 368.559, 4.52051
0, 0.00000, 230.516, 230.961, 232.653, 0, 360.301, 360.997, 363.646, 4.46282
0, 0.00000, 230.73, 231.17, 232.869, 0, 355.424, 356.101, 358.722, 4.40408
0, 0.00000, 230.943, 231.378, 233.083, 0, 350.539, 351.199, 353.791, 4.34513
0, 0.00000, 231.156, 231.586, 233.298, 0, 345.642, 346.285, 348.848, 4.28595
0, 0.00000, 231.368, 231.794, 233.511, 0, 340.734, 341.36, 343.893, 4.22653
0, 0.00000, 231.58, 232, 233.724, 0, 335.815, 336.424, 338.928, 4.16687
0, 0.00000, 231.79, 232.206, 233.935, 0, 330.907, 331.499, 333.972, 4.10639
0, 0.00000, 232.002, 232.411, 234.147, 0, 325.962, 326.537, 328.979, 4.04497
0, 0.00000, 232.212, 232.616, 234.357, 0, 321.018, 321.577, 323.988, 3.98363
0, 0.00000, 232.422, 232.82, 234.568, 0, 316.054, 316.595, 318.976, 3.92233
0, 0.00000, 232.63, 233.022, 234.777, 0, 311.106, 311.63, 313.979, 3.86112
0, 0.00000, 232.839, 233.225, 234.986, 0, 306.126, 306.633, 308.951, 3.79984
0, 0.00000, 233.047, 233.426, 235.194, 0, 301.15, 301.641, 303.928, 3.73851
0, 0.00000, 233.254, 233.627, 235.401, 0, 296.162, 296.636, 298.891, 3.67697
0, 0.00000, 233.46, 233.826, 235.608, 0, 291.17, 291.627, 293.851, 3.61558
0, 0.00000, 233.667, 234.026, 235.814, 0, 286.159, 286.6, 288.792, 3.55397
0, 0.00000, 233.872, 234.224, 236.02, 0, 281.141, 281.565, 283.726, 3.49218
0, 0.00000, 234.077, 234.423, 236.225, 0, 276.104, 276.512, 278.64, 3.43015
0, 0.00000, 234.281, 234.62, 236.427, 0, 271.079, 271.471, 273.566, 3.36698
0, 0.00000, 234.485, 234.817, 236.63, 0, 266.035, 266.412, 268.472, 3.30273
0, 0.00000, 234.688, 235.013, 236.831, 0, 260.985, 261.347, 263.372, 3.23839
0, 0.00000, 234.89, 235.208, 237.031, 0, 255.939, 256.286, 258.276, 3.17389
0, 0.00000, 235.092, 235.403, 237.231, 0, 250.873, 251.205, 253.16, 3.10861
0, 0.00000, 235.293, 235.597, 237.429, 0, 245.801, 246.118, 248.037, 3.04329
0, 0.00000, 235.494, 235.791, 237.627, 0, 240.718, 241.022, 242.903, 2.97646
0, 0.00000, 235.694, 235.984, 237.824, 0, 235.624, 235.913, 237.757, 2.90946
0, 0.00000, 235.893, 236.176, 238.019, 0, 230.532, 230.808, 232.614, 2.8426
0, 0.00000, 236.091, 236.366, 238.214, 0, 225.441, 225.704, 227.473, 2.77589
0, 0.00000, 236.289, 236.557, 238.409, 0, 220.326, 220.576, 222.306, 2.70903
0, 0.00000, 236.486, 236.747, 238.602, 0, 215.217, 215.454, 217.146, 2.64269
0, 0.00000, 236.683, 236.936, 238.795, 0, 210.091, 210.316, 211.97, 2.57651
0, 0.00000, 236.878, 237.124, 238.986, 0, 204.969, 205.182, 206.797, 2.50974
0, 0.00000, 237.073, 237.311, 239.177, 0, 199.844, 200.045, 201.622, 2.44295
0, 0.00000, 237.266, 237.498, 239.367, 0, 194.703, 194.892, 196.43, 2.37617
0, 0.00000, 237.459, 237.683, 239.555, 0, 189.568, 189.747, 191.245, 2.31027
0, 0.00000, 237.651, 237.868, 239.743, 0, 184.42, 184.588, 186.047, 2.24361
0, 0.00000, 237.843, 238.051, 239.929, 0, 179.273, 179.431, 180.85, 2.17662
0, 0.00000, 238.034, 238.234, 240.115, 0, 174.118, 174.265, 175.644, 2.10973
0, 0.00000, 238.224, 238.415, 240.3, 0, 168.97, 169.106, 170.446, 2.04323
0, 0.00000, 238.413, 238.596, 240.484, 0, 163.809, 163.935, 165.235, 1.97721
0, 0.00000, 238.6, 238.775, 240.667, 0, 158.657, 158.773, 160.034, 1.91175
0, 0.00000, 238.787, 238.954, 240.849, 0, 153.502, 153.609, 154.83, 1.84729
0, 0.00000, 238.972, 239.132, 241.03, 0, 148.343, 148.442, 149.624, 1.78243
0, 0.00000, 239.157, 239.309, 241.209, 0, 143.192, 143.283, 144.424, 1.71683
0, 0.00000, 239.341, 239.485, 241.387, 0, 138.045, 138.127, 139.228, 1.65152
0, 0.00000, 239.525, 239.66, 241.565, 0, 132.897, 132.973, 134.032, 1.58645
0, 0.00000, 239.707, 239.834, 241.742, 0, 127.763, 127.83, 128.85, 1.52185
0, 0.00000, 239.887, 240.007, 241.918, 0, 122.634, 122.695, 123.674, 1.45833
0, 0.00000, 240.066, 240.18, 242.094, 0, 117.516, 117.571, 118.51, 1.39552
0, 0.00000, 240.244, 240.352, 242.268, 0, 112.415, 112.464, 113.363, 1.33304
0, 0.00000, 240.422, 240.522, 242.442, 0, 107.33, 107.374, 108.233, 1.2709
0, 0.00000, 240.597, 240.692, 242.615, 0, 102.268, 102.307, 103.126, 1.20925
0, 0.00000, 240.771, 240.862, 242.787, 0, 97.2306, 97.266, 98.0452, 1.14866
0, 0.00000, 240.945, 241.029, 242.958, 0, 92.2263, 92.2579, 92.9976, 1.08854
0, 0.00000, 241.117, 241.195, 243.129, 0, 87.2646, 87.2923, 87.9929, 1.0291
0, 0.00000, 241.287, 241.36, 243.299, 0, 82.3475, 82.3717, 83.0339, 0.97099
0, 0.00000, 241.457, 241.523, 243.468, 0, 77.4922, 77.5129, 78.1373, 0.913879
0, 0.00000, 241.627, 241.684, 243.636, 0, 72.7105, 72.7279, 73.3151, 0.857647
0, 0.00000, 241.795, 241.845, 243.803, 0, 68.0201, 68.0341, 68.5849, 0.802568
0, 0.00000, 241.963, 242.005, 243.969, 0, 63.443, 63.454, 63.9691, 0.748767
0, 0.00000, 242.129, 242.163, 244.134, 0, 59.0076, 59.0159, 59.4962, 0.696584
0, 0.00000, 242.295, 242.321, 244.298, 0, 54.752, 54.7579, 55.2047, 0.646477
0, 0.00000, 242.46, 242.478, 244.461, 0, 50.723, 50.7268, 51.1418, 0.599004
0, 0.00000, 242.624, 242.634, 244.624, 0, 46.9818, 46.9838, 47.369, 0.554894
0, 0.00000, 242.787, 242.789, 244.785, 0, 43.6054, 43.6058, 43.9642, 0.515063
0, 0.00000, 242.949, 242.943, 244.944, 0, 40.6881, 40.6871, 41.0223, 0.48063
0, 0.00000, 243.11, 243.096, 245.103, 0, 38.3377, 38.3355, 38.6521, 0.452875
0, 0.00000, 243.27, 243.248, 245.261, 0, 36.6669, 36.6636, 36.967, 0.43313
0, 0.00000, 243.429, 243.399, 245.418, 0, 35.7746, 35.7702, 36.0669, 0.422567
0, 0.00000, 243.587, 243.55, 245.574, 0, 35.7226, 35.717, 36.0139, 0.421913
0, 0.00000, 243.745, 243.699, 245.728, 0, 36.5174, 36.5105, 36.8146, 0.431244
0, 0.00000, 243.901, 243.847, 245.882, 0, 38.1095, 38.101, 38.419, 0.44997
0, 0.00000, 244.056, 243.994, 246.034, 0, 40.4077, 40.3974, 40.7352, 0.477008
0, 0.00000, 244.211, 244.14, 246.186, 0, 43.302, 43.2894, 43.6521, 0.51105
0, 0.00000, 244.364, 244.286, 246.336, 0, 46.6843, 46.6693, 47.061, 0.550813
0, 0.00000, 244.517, 244.43, 246.485, 0, 50.4586, 50.4407, 50.8648, 0.595155
0, 0.00000, 244.668, 244.573, 246.633, 0, 54.5461, 54.5249, 54.9842, 0.643138
0, 0.00000, 244.818, 244.715, 246.78, 0, 58.8833, 58.8584, 59.3551, 0.694002
